destination,origin,num
South Africa,Malaysia,927.0
South Africa,Maldives,56.0
South Africa,Mali,108.0
South Africa,Malta,348.0
South Africa,Mauritius,9132.0
South Africa,Mexico,292.0
South Africa,Monaco,26.0
South Africa,Morocco,1166.0
South Africa,Mozambique,449710.0
South Africa,Myanmar,218.0
South Africa,Namibia,133282.0
South Africa,Nauru,23.0
South Africa,Nepal,130.0
South Africa,Netherlands,21600.0
South Africa,New Zealand,3190.0
South Africa,Nicaragua,110.0
South Africa,Niger,21.0
South Africa,Nigeria,17753.0
South Africa,Niue,21.0
South Africa,Northern Mariana Islands,28.0
South Africa,Norway,1137.0
South Africa,Oman,32.0
South Africa,Pakistan,10724.0
South Africa,Panama,58.0
South Africa,Papua New Guinea,62.0
South Africa,Paraguay,121.0
South Africa,Peru,208.0
South Africa,Philippines,1610.0
South Africa,Poland,10061.0
South Africa,Portugal,48738.0
South Africa,Republic of Korea,1788.0
South Africa,R¨¦union,340.0
South Africa,Romania,1738.0
South Africa,Russian Federation,3645.0
South Africa,Rwanda,4019.0
South Africa,Saint Helena,242.0
South Africa,Saint Kitts and Nevis,26.0
South Africa,Saudi Arabia,630.0
South Africa,Senegal,2956.0
South Africa,Serbia,4132.0
South Africa,Seychelles,715.0
South Africa,Sierra Leone,467.0
South Africa,Singapore,927.0
South Africa,Slovakia,429.0
South Africa,Somalia,69688.0
South Africa,Spain,1565.0
South Africa,Sri Lanka,1059.0
South Africa,State of Palestine,99.0
South Africa,Sudan,3109.0
South Africa,Swaziland,91232.0
South Africa,Sweden,247.0
South Africa,Switzerland,2111.0
South Africa,Syrian Arab Republic,129.0
South Africa,Thailand,940.0
South Africa,The former Yugoslav Republic of Macedonia,123.0
South Africa,Trinidad and Tobago,26.0
South Africa,Tunisia,117.0
South Africa,Turkey,1213.0
South Africa,Uganda,12837.0
South Africa,Ukraine,4090.0
South Africa,United Arab Emirates,184.0
South Africa,United Kingdom of Great Britain and Northern Ireland,318536.0
South Africa,United Republic of Tanzania,10181.0
South Africa,United States of America,18114.0
South Africa,Uruguay,117.0
South Africa,Venezuela (Bolivarian Republic of),305.0
South Africa,Viet Nam,164.0
South Africa,Yemen,84.0
South Africa,Zambia,60469.0
South Africa,Zimbabwe,475406.0
South Sudan,Central African Republic,4574.0
South Sudan,Chad,5184.0
South Sudan,Democratic Republic of the Congo,82755.0
South Sudan,Egypt,5145.0
South Sudan,Eritrea,3318.0
South Sudan,Ethiopia,12786.0
South Sudan,India,1414.0
South Sudan,Kenya,9558.0
South Sudan,Libya,153.0
South Sudan,Mali,203.0
South Sudan,Nigeria,3537.0
South Sudan,Sudan,552391.0
South Sudan,Uganda,140607.0
Spain,Afghanistan,458.0
Spain,Albania,1938.0
Spain,Algeria,55306.0
Spain,Andorra,5900.0
Spain,Angola,3553.0
Spain,Argentina,250778.0
Spain,Armenia,9516.0
Spain,Australia,5990.0
Spain,Austria,8844.0
Spain,Azerbaijan,616.0
Spain,Bahamas,58.0
Spain,Bahrain,56.0
Spain,Bangladesh,10033.0
Spain,Barbados,43.0
Spain,Belarus,3886.0
Spain,Belgium,43052.0
Spain,Belize,34.0
Spain,Benin,398.0
Spain,Bolivia (Plurinational State of),154675.0
Spain,Bosnia and Herzegovina,2119.0
Spain,Brazil,99725.0
Spain,Brunei Darussalam,22.0
Spain,Bulgaria,130116.0
Spain,Burkina Faso,1147.0
Spain,Burundi,107.0
Spain,Cabo Verde,4445.0
Spain,Cambodia,95.0
Spain,Cameroon,5178.0
Spain,Canada,6414.0
Spain,Central African Republic,162.0
Spain,Chad,122.0
Spain,Chile,54640.0
Spain,China,152904.0
Spain,Colombia,346936.0
Spain,Congo,2105.0
Spain,Costa Rica,3339.0
Spain,Cote d'Ivoire,2958.0
Spain,Croatia,1684.0
Spain,Cuba,125263.0
Spain,Cyprus,366.0
Spain,Czech Republic,8548.0
Spain,Democratic People's Republic of Korea,115.0
Spain,Democratic Republic of the Congo,1468.0
Spain,Denmark,11269.0
Spain,Djibouti,21.0
Spain,Dominica,966.0
Spain,Dominican Republic,151369.0
Spain,Ecuador,421758.0
Spain,Egypt,4128.0
Spain,El Salvador,9192.0
Spain,Equatorial Guinea,18841.0
Spain,Eritrea,137.0
Spain,Estonia,1875.0
Spain,Ethiopia,3713.0
Spain,Fiji,30.0
Spain,Finland,11803.0
Spain,France,201769.0
Spain,Gabon,278.0
Spain,Gambia,16954.0
Spain,Georgia,8760.0
Spain,Germany,200870.0
Spain,Ghana,12033.0
Spain,Greece,3982.0
Spain,Grenada,622.0
Spain,Guatemala,7411.0
Spain,Guinea,9698.0
Spain,Guinea-Bissau,5369.0
Spain,Guyana,111.0
Spain,Haiti,723.0
Spain,Honduras,37194.0
Spain,Hungary,9297.0
Spain,Iceland,1122.0
Spain,India,33483.0
Spain,Indonesia,1937.0
Spain,Iran (Islamic Republic of),5888.0
Spain,Iraq,1829.0
Spain,Ireland,14651.0
Spain,Israel,2858.0
Spain,Italy,100304.0
Spain,Jamaica,282.0
Spain,Japan,6128.0
Spain,Jordan,2261.0
Spain,Kazakhstan,1797.0
Spain,Kenya,1555.0
Spain,Kuwait,483.0
Spain,Kyrgyzstan,333.0
Spain,Lao People's Democratic Republic,188.0
Spain,Latvia,3987.0
Spain,Lebanon,3341.0
Spain,Liberia,819.0
Spain,Libya,966.0
Spain,Liechtenstein,115.0
Spain,Lithuania,16837.0
Spain,Luxembourg,1425.0
Spain,Madagascar,462.0
Spain,Malawi,65.0
Spain,Malaysia,602.0
Spain,Mali,17771.0
Spain,Malta,312.0
Spain,Mauritania,8606.0
Spain,Mauritius,241.0
Spain,Mexico,46867.0
Spain,Micronesia (Federated States of),73.0
Spain,Monaco,235.0
Spain,Mongolia,419.0
Spain,Montenegro,167.0
Spain,Morocco,699800.0
Spain,Mozambique,1197.0
Spain,Myanmar,87.0
Spain,Namibia,126.0
Spain,Nepal,3136.0
Spain,Netherlands,46181.0
Spain,New Zealand,1026.0
Spain,Nicaragua,18713.0
Spain,Niger,280.0
Spain,Nigeria,30995.0
Spain,Norway,15960.0
Spain,Oman,51.0
Spain,Pakistan,56116.0
Spain,Panama,4246.0
Spain,Papua New Guinea,27.0
Spain,Paraguay,60506.0
Spain,Peru,183529.0
Spain,Philippines,41334.0
Spain,Poland,64960.0
Spain,Portugal,114661.0
Spain,Qatar,91.0
Spain,Republic of Korea,4189.0
Spain,Republic of Moldova,16350.0
Spain,Romania,658132.0
Spain,Russian Federation,73266.0
Spain,Rwanda,283.0
Spain,Saint Lucia,45.0
Spain,San Marino,37.0
Spain,Sao Tome and Principe,189.0
Spain,Saudi Arabia,845.0
Spain,Senegal,49383.0
Spain,Serbia,3900.0
Spain,Seychelles,40.0
Spain,Sierra Leone,1025.0
Spain,Singapore,503.0
Spain,Slovakia,7297.0
Spain,Slovenia,1312.0
Spain,Somalia,272.0
Spain,South Africa,2829.0
Spain,Sri Lanka,628.0
Spain,Sudan,389.0
Spain,Suriname,209.0
Spain,Sweden,19056.0
Spain,Switzerland,61401.0
Spain,Syrian Arab Republic,5910.0
Spain,Tajikistan,84.0
Spain,Thailand,2084.0
Spain,The former Yugoslav Republic of Macedonia,627.0
Spain,Togo,508.0
Spain,Trinidad and Tobago,206.0
Spain,Tunisia,2734.0
Spain,Turkey,3969.0
Spain,Turkmenistan,60.0
Spain,Tuvalu,34.0
Spain,Uganda,211.0
Spain,Ukraine,77420.0
Spain,United Arab Emirates,326.0
Spain,United Kingdom of Great Britain and Northern Ireland,308821.0
Spain,United Republic of Tanzania,360.0
Spain,United States of America,39825.0
Spain,Uruguay,73772.0
Spain,Uzbekistan,642.0
Spain,Venezuela (Bolivarian Republic of),151594.0
Spain,Viet Nam,1634.0
Spain,Yemen,139.0
Spain,Zambia,148.0
Spain,Zimbabwe,335.0
Sri Lanka,Afghanistan,128.0
Sri Lanka,Australia,461.0
Sri Lanka,Bahrain,390.0
Sri Lanka,Bangladesh,653.0
Sri Lanka,Bhutan,227.0
Sri Lanka,Canada,245.0
Sri Lanka,China,2401.0
Sri Lanka,Cyprus,245.0
Sri Lanka,Egypt,127.0
Sri Lanka,Finland,60.0
Sri Lanka,France,292.0
Sri Lanka,Germany,543.0
Sri Lanka,Greece,88.0
Sri Lanka,Haiti,37.0
Sri Lanka,India,10460.0
Sri Lanka,Indonesia,314.0
Sri Lanka,Iran (Islamic Republic of),102.0
Sri Lanka,Iraq,39.0
Sri Lanka,Israel,54.0
Sri Lanka,Italy,5001.0
Sri Lanka,Japan,822.0
Sri Lanka,Jordan,269.0
Sri Lanka,Kuwait,1699.0
Sri Lanka,Lebanon,718.0
Sri Lanka,Libya,39.0
Sri Lanka,Malaysia,895.0
Sri Lanka,Maldives,1364.0
Sri Lanka,Nepal,334.0
Sri Lanka,New Zealand,109.0
Sri Lanka,Norway,115.0
Sri Lanka,Oman,322.0
Sri Lanka,Pakistan,803.0
Sri Lanka,Portugal,33.0
Sri Lanka,Qatar,268.0
Sri Lanka,Republic of Korea,592.0
Sri Lanka,Russian Federation,146.0
Sri Lanka,Saudi Arabia,1371.0
Sri Lanka,Seychelles,25.0
Sri Lanka,Singapore,593.0
Sri Lanka,South Africa,255.0
Sri Lanka,Spain,35.0
Sri Lanka,Sweden,126.0
Sri Lanka,Switzerland,282.0
Sri Lanka,Syrian Arab Republic,72.0
Sri Lanka,Thailand,269.0
Sri Lanka,Turkey,44.0
Sri Lanka,United Arab Emirates,1634.0
Sri Lanka,United Kingdom of Great Britain and Northern Ireland,1155.0
Sri Lanka,United States of America,594.0
State of Palestine,Bahrain,8555.0
State of Palestine,Egypt,18451.0
State of Palestine,Israel,62895.0
State of Palestine,Jordan,55709.0
State of Palestine,Kuwait,17111.0
State of Palestine,Lebanon,3311.0
State of Palestine,Oman,9334.0
State of Palestine,Qatar,10111.0
State of Palestine,Saudi Arabia,21778.0
State of Palestine,Syrian Arab Republic,4672.0
State of Palestine,Tunisia,600.0
State of Palestine,United Arab Emirates,10888.0
State of Palestine,United States of America,7826.0
State of Palestine,Yemen,1467.0
Sudan,Central African Republic,13489.0
Sudan,Chad,74514.0
Sudan,China,1111.0
Sudan,Democratic Republic of the Congo,800.0
Sudan,Egypt,13423.0
Sudan,Eritrea,159748.0
Sudan,Ethiopia,60734.0
Sudan,India,1277.0
Sudan,Kenya,2575.0
Sudan,Libya,1557.0
Sudan,Mali,678.0
Sudan,Nigeria,14828.0
Sudan,Somalia,130.0
Sudan,South Sudan,135558.0
Sudan,Uganda,1250.0
Suriname,Brazil,5456.0
Suriname,China,5338.0
Suriname,Guyana,13284.0
Suriname,Netherlands,3409.0
Swaziland,Angola,122.0
Swaziland,Australia,55.0
Swaziland,Botswana,41.0
Swaziland,Burundi,219.0
Swaziland,Canada,19.0
Swaziland,Congo,72.0
Swaziland,Democratic Republic of the Congo,162.0
Swaziland,Ethiopia,30.0
Swaziland,Lesotho,221.0
Swaziland,Liberia,46.0
Swaziland,Mozambique,10393.0
Swaziland,New Zealand,25.0
Swaziland,Rwanda,139.0
Swaziland,Somalia,89.0
Swaziland,South Africa,12511.0
Swaziland,Uganda,55.0
Swaziland,United States of America,256.0
Sweden,Afghanistan,29085.0
Sweden,Albania,2161.0
Sweden,Algeria,3004.0
Sweden,Angola,758.0
Sweden,Argentina,3184.0
Sweden,Armenia,2520.0
Sweden,Australia,3944.0
Sweden,Austria,5936.0
Sweden,Azerbaijan,2882.0
Sweden,Bahamas,29.0
Sweden,Bahrain,88.0
Sweden,Bangladesh,7310.0
Sweden,Barbados,112.0
Sweden,Belarus,2785.0
Sweden,Belgium,2422.0
Sweden,Benin,89.0
Sweden,Bhutan,26.0
Sweden,Bolivia (Plurinational State of),4485.0
Sweden,Bosnia and Herzegovina,58583.0
Sweden,Botswana,108.0
Sweden,Brazil,7090.0
Sweden,Bulgaria,8513.0
Sweden,Burkina Faso,84.0
Sweden,Burundi,2934.0
Sweden,Cabo Verde,380.0
Sweden,Cambodia,595.0
Sweden,Cameroon,1410.0
Sweden,Canada,3611.0
Sweden,Central African Republic,109.0
Sweden,Chad,66.0
Sweden,Chile,28853.0
Sweden,China,30743.0
Sweden,"China, Hong Kong Special Administrative Region",601.0
Sweden,Colombia,11973.0
Sweden,Congo,816.0
Sweden,Costa Rica,424.0
Sweden,Cote d'Ivoire,949.0
Sweden,Croatia,7615.0
Sweden,Cuba,2712.0
Sweden,Cyprus,719.0
Sweden,Czech Republic,1738.0
Sweden,Democratic People's Republic of Korea,84.0
Sweden,Democratic Republic of the Congo,3161.0
Sweden,Denmark,43331.0
Sweden,Djibouti,304.0
Sweden,Dominica,42.0
Sweden,Dominican Republic,723.0
Sweden,Ecuador,2406.0
Sweden,Egypt,5934.0
Sweden,El Salvador,2948.0
Sweden,Equatorial Guinea,43.0
Sweden,Eritrea,22320.0
Sweden,Estonia,10499.0
Sweden,Ethiopia,16509.0
Sweden,Fiji,62.0
Sweden,Finland,162067.0
Sweden,France,9208.0
Sweden,Gabon,24.0
Sweden,Gambia,4834.0
Sweden,Georgia,1275.0
Sweden,Germany,50473.0
Sweden,Ghana,2614.0
Sweden,Greece,15518.0
Sweden,Grenada,41.0
Sweden,Guatemala,828.0
Sweden,Guinea,517.0
Sweden,Guinea-Bissau,138.0
Sweden,Guyana,126.0
Sweden,Haiti,147.0
Sweden,Honduras,377.0
Sweden,Hungary,16558.0
Sweden,Iceland,5454.0
Sweden,India,22424.0
Sweden,Indonesia,2425.0
Sweden,Iran (Islamic Republic of),69981.0
Sweden,Iraq,133118.0
Sweden,Ireland,2527.0
Sweden,Israel,2631.0
Sweden,Italy,10242.0
Sweden,Jamaica,350.0
Sweden,Japan,3266.0
Sweden,Jordan,3755.0
Sweden,Kazakhstan,1892.0
Sweden,Kenya,3616.0
Sweden,Kuwait,2117.0
Sweden,Kyrgyzstan,961.0
Sweden,Lao People's Democratic Republic,511.0
Sweden,Latvia,6674.0
Sweden,Lebanon,26279.0
Sweden,Lesotho,56.0
Sweden,Liberia,963.0
Sweden,Libya,2211.0
Sweden,Lithuania,10726.0
Sweden,Luxembourg,314.0
Sweden,Madagascar,114.0
Sweden,Malawi,74.0
Sweden,Malaysia,1561.0
Sweden,Maldives,21.0
Sweden,Mali,137.0
Sweden,Malta,168.0
Sweden,Mauritania,64.0
Sweden,Mauritius,189.0
Sweden,Mexico,2486.0
Sweden,Monaco,42.0
Sweden,Mongolia,2409.0
Sweden,Montenegro,853.0
Sweden,Morocco,9233.0
Sweden,Mozambique,333.0
Sweden,Myanmar,1541.0
Sweden,Namibia,127.0
Sweden,Nepal,901.0
Sweden,Netherlands,10413.0
Sweden,New Zealand,1135.0
Sweden,Nicaragua,791.0
Sweden,Niger,43.0
Sweden,Nigeria,4455.0
Sweden,Norway,43256.0
Sweden,Oman,52.0
Sweden,Pakistan,11436.0
Sweden,Panama,303.0
Sweden,Papua New Guinea,32.0
Sweden,Paraguay,203.0
Sweden,Peru,7565.0
Sweden,Philippines,12248.0
Sweden,Poland,83542.0
Sweden,Portugal,3535.0
Sweden,Qatar,139.0
Sweden,Republic of Korea,10979.0
Sweden,Republic of Moldova,753.0
Sweden,Romania,25223.0
Sweden,Russian Federation,19457.0
Sweden,Rwanda,551.0
Sweden,Saint Lucia,35.0
Sweden,Samoa,24.0
Sweden,Saudi Arabia,3059.0
Sweden,Senegal,767.0
Sweden,Serbia,9295.0
Sweden,Seychelles,69.0
Sweden,Sierra Leone,825.0
Sweden,Singapore,752.0
Sweden,Slovakia,1519.0
Sweden,Slovenia,1214.0
Sweden,Somalia,59213.0
Sweden,South Africa,2440.0
Sweden,Spain,9709.0
Sweden,Sri Lanka,7115.0
Sweden,State of Palestine,5269.0
Sweden,Sudan,3379.0
Sweden,Suriname,38.0
Sweden,Swaziland,29.0
Sweden,Switzerland,3492.0
Sweden,Syrian Arab Republic,69199.0
Sweden,Tajikistan,308.0
Sweden,Thailand,38990.0
Sweden,The former Yugoslav Republic of Macedonia,6216.0
Sweden,Togo,359.0
Sweden,Tonga,34.0
Sweden,Trinidad and Tobago,299.0
Sweden,Tunisia,4943.0
Sweden,Turkey,47188.0
Sweden,Turkmenistan,238.0
Sweden,Uganda,4067.0
Sweden,Ukraine,6982.0
Sweden,United Arab Emirates,1430.0
Sweden,United Kingdom of Great Britain and Northern Ireland,24950.0
Sweden,United Republic of Tanzania,1722.0
Sweden,United States of America,20011.0
Sweden,Uruguay,2221.0
Sweden,Uzbekistan,3555.0
Sweden,Venezuela (Bolivarian Republic of),1136.0
Sweden,Viet Nam,17004.0
Sweden,Yemen,1363.0
Sweden,Zambia,526.0
Sweden,Zimbabwe,553.0
Switzerland,Afghanistan,4613.0
Switzerland,Albania,2008.0
Switzerland,Algeria,9600.0
Switzerland,Andorra,54.0
Switzerland,Angola,6716.0
Switzerland,Antigua and Barbuda,113.0
Switzerland,Argentina,8863.0
Switzerland,Armenia,741.0
Switzerland,Australia,7872.0
Switzerland,Austria,65090.0
Switzerland,Azerbaijan,578.0
Switzerland,Bahamas,130.0
Switzerland,Bahrain,307.0
Switzerland,Bangladesh,2114.0
Switzerland,Barbados,85.0
Switzerland,Belarus,1195.0
Switzerland,Belgium,16243.0
Switzerland,Belize,63.0
Switzerland,Benin,566.0
Switzerland,Bhutan,72.0
Switzerland,Bolivia (Plurinational State of),3417.0
Switzerland,Bosnia and Herzegovina,57542.0
Switzerland,Botswana,74.0
Switzerland,Brazil,47482.0
Switzerland,Brunei Darussalam,56.0
Switzerland,Bulgaria,5955.0
Switzerland,Burkina Faso,645.0
Switzerland,Burundi,582.0
Switzerland,Cabo Verde,2129.0
Switzerland,Cambodia,2599.0
Switzerland,Cameroon,7256.0
Switzerland,Canada,12369.0
Switzerland,Central African Republic,204.0
Switzerland,Chad,305.0
Switzerland,Chile,7751.0
Switzerland,China,18405.0
Switzerland,Colombia,11949.0
Switzerland,Comoros,30.0
Switzerland,Congo,1231.0
Switzerland,Costa Rica,935.0
Switzerland,Cote d'Ivoire,3019.0
Switzerland,Croatia,21766.0
Switzerland,Cuba,3258.0
Switzerland,Cyprus,378.0
Switzerland,Czech Republic,14233.0
Switzerland,Democratic People's Republic of Korea,500.0
Switzerland,Democratic Republic of the Congo,6870.0
Switzerland,Denmark,6006.0
Switzerland,Djibouti,101.0
Switzerland,Dominica,365.0
Switzerland,Dominican Republic,10754.0
Switzerland,Ecuador,5053.0
Switzerland,Egypt,6437.0
Switzerland,El Salvador,742.0
Switzerland,Equatorial Guinea,43.0
Switzerland,Eritrea,8893.0
Switzerland,Estonia,589.0
Switzerland,Ethiopia,5211.0
Switzerland,Fiji,70.0
Switzerland,Finland,5567.0
Switzerland,France,152058.0
Switzerland,Gabon,279.0
Switzerland,Gambia,723.0
Switzerland,Georgia,691.0
Switzerland,Germany,362506.0
Switzerland,Ghana,2774.0
Switzerland,Greece,9252.0
Switzerland,Grenada,47.0
Switzerland,Guatemala,1020.0
Switzerland,Guinea,1231.0
Switzerland,Guinea-Bissau,343.0
Switzerland,Guyana,136.0
Switzerland,Haiti,1848.0
Switzerland,Honduras,560.0
Switzerland,Hungary,17521.0
Switzerland,Iceland,413.0
Switzerland,India,19081.0
Switzerland,Indonesia,3654.0
Switzerland,Iran (Islamic Republic of),9360.0
Switzerland,Iraq,7539.0
Switzerland,Ireland,3648.0
Switzerland,Israel,3834.0
Switzerland,Italy,264786.0
Switzerland,Jamaica,801.0
Switzerland,Japan,7596.0
Switzerland,Jordan,687.0
Switzerland,Kazakhstan,2402.0
Switzerland,Kenya,3412.0
Switzerland,Kuwait,470.0
Switzerland,Kyrgyzstan,500.0
Switzerland,Lao People's Democratic Republic,1043.0
Switzerland,Latvia,1676.0
Switzerland,Lebanon,6181.0
Switzerland,Lesotho,85.0
Switzerland,Liberia,441.0
Switzerland,Libya,1099.0
Switzerland,Liechtenstein,2491.0
Switzerland,Lithuania,1262.0
Switzerland,Luxembourg,2414.0
Switzerland,Madagascar,1770.0
Switzerland,Malawi,109.0
Switzerland,Malaysia,2385.0
Switzerland,Maldives,65.0
Switzerland,Mali,448.0
Switzerland,Malta,297.0
Switzerland,Mauritania,130.0
Switzerland,Mauritius,2916.0
Switzerland,Mexico,6605.0
Switzerland,Monaco,266.0
Switzerland,Mongolia,693.0
Switzerland,Montenegro,2796.0
Switzerland,Morocco,17494.0
Switzerland,Mozambique,1266.0
Switzerland,Myanmar,253.0
Switzerland,Namibia,331.0
Switzerland,Nepal,953.0
Switzerland,Netherlands,31367.0
Switzerland,New Zealand,1888.0
Switzerland,Nicaragua,609.0
Switzerland,Niger,199.0
Switzerland,Nigeria,3503.0
Switzerland,Norway,2445.0
Switzerland,Oman,88.0
Switzerland,Pakistan,4451.0
Switzerland,Panama,455.0
Switzerland,Papua New Guinea,260.0
Switzerland,Paraguay,1020.0
Switzerland,Peru,9741.0
Switzerland,Philippines,13416.0
Switzerland,Poland,26401.0
Switzerland,Portugal,205887.0
Switzerland,Qatar,70.0
Switzerland,Republic of Korea,3624.0
Switzerland,Republic of Moldova,1195.0
Switzerland,Romania,14849.0
Switzerland,Russian Federation,19234.0
Switzerland,Rwanda,1088.0
Switzerland,Saint Lucia,59.0
Switzerland,Sao Tome and Principe,57.0
Switzerland,Saudi Arabia,994.0
Switzerland,Senegal,2343.0
Switzerland,Serbia,168629.0
Switzerland,Seychelles,236.0
Switzerland,Sierra Leone,340.0
Switzerland,Singapore,1866.0
Switzerland,Slovakia,12470.0
Switzerland,Slovenia,3916.0
Switzerland,Somalia,4936.0
Switzerland,South Africa,7636.0
Switzerland,Spain,62870.0
Switzerland,Sri Lanka,42139.0
Switzerland,State of Palestine,184.0
Switzerland,Sudan,1121.0
Switzerland,Suriname,108.0
Switzerland,Swaziland,105.0
Switzerland,Sweden,10201.0
Switzerland,Syrian Arab Republic,3694.0
Switzerland,Tajikistan,164.0
Switzerland,Thailand,19990.0
Switzerland,The former Yugoslav Republic of Macedonia,58804.0
Switzerland,Togo,1866.0
Switzerland,Trinidad and Tobago,340.0
Switzerland,Tunisia,11153.0
Switzerland,Turkey,84488.0
Switzerland,Turkmenistan,96.0
Switzerland,Uganda,794.0
Switzerland,Ukraine,7367.0
Switzerland,United Arab Emirates,435.0
Switzerland,United Kingdom of Great Britain and Northern Ireland,48058.0
Switzerland,United Republic of Tanzania,888.0
Switzerland,United States of America,38347.0
Switzerland,Uruguay,1706.0
Switzerland,Uzbekistan,741.0
Switzerland,Venezuela (Bolivarian Republic of),3989.0
Switzerland,Viet Nam,12051.0
Switzerland,Yemen,463.0
Switzerland,Zambia,366.0
Switzerland,Zimbabwe,1074.0
Syrian Arab Republic,Afghanistan,1791.0
Syrian Arab Republic,Iraq,253609.0
Syrian Arab Republic,Somalia,2538.0
Syrian Arab Republic,State of Palestine,238809.0
Syrian Arab Republic,Sudan,562.0
Tajikistan,Afghanistan,7587.0
Tajikistan,Algeria,134.0
Tajikistan,Armenia,200.0
Tajikistan,Austria,66.0
Tajikistan,Azerbaijan,175.0
Tajikistan,Belarus,703.0
Tajikistan,Brunei Darussalam,24.0
Tajikistan,Canada,51.0
Tajikistan,China,49.0
Tajikistan,Democratic People's Republic of Korea,162.0
Tajikistan,Denmark,135.0
Tajikistan,Georgia,687.0
Tajikistan,Germany,139.0
Tajikistan,India,639.0
Tajikistan,Iran (Islamic Republic of),1238.0
Tajikistan,Iraq,65.0
Tajikistan,Kazakhstan,868.0
Tajikistan,Kyrgyzstan,11667.0
Tajikistan,Netherlands,52.0
Tajikistan,New Zealand,113.0
Tajikistan,Niger,26.0
Tajikistan,Oman,37.0
Tajikistan,Pakistan,154.0
Tajikistan,Poland,38.0
Tajikistan,Republic of Moldova,814.0
Tajikistan,Russian Federation,237935.0
Tajikistan,Switzerland,54.0
Tajikistan,Turkey,803.0
Tajikistan,Turkmenistan,462.0
Tajikistan,Ukraine,1250.0
Tajikistan,United Kingdom of Great Britain and Northern Ireland,325.0
Tajikistan,United States of America,283.0
Tajikistan,United States Virgin Islands,23.0
Tajikistan,Uzbekistan,7798.0
Tajikistan,Zambia,24.0
Thailand,Afghanistan,1.0
Thailand,Australia,1196.0
Thailand,Bangladesh,1022.0
Thailand,Cambodia,805272.0
Thailand,Canada,606.0
Thailand,China,100320.0
Thailand,Cote d'Ivoire,15.0
Thailand,Democratic Republic of the Congo,12.0
Thailand,Denmark,669.0
Thailand,Egypt,1.0
Thailand,France,1178.0
Thailand,Germany,1967.0
Thailand,India,7928.0
Thailand,Indonesia,660.0
Thailand,Iran (Islamic Republic of),9.0
Thailand,Iraq,79.0
Thailand,Italy,530.0
Thailand,Japan,6550.0
Thailand,Lao People's Democratic Republic,969267.0
Thailand,Liberia,2.0
Thailand,Malaysia,1195.0
Thailand,Myanmar,1978348.0
Thailand,Nepal,8140.0
Thailand,Netherlands,736.0
Thailand,New Zealand,1352.0
Thailand,Norway,607.0
Thailand,Pakistan,2084.0
Thailand,Philippines,1203.0
Thailand,Portugal,652.0
Thailand,Republic of Korea,660.0
Thailand,Rwanda,4.0
Thailand,Saudi Arabia,2.0
Thailand,Singapore,623.0
Thailand,Somalia,143.0
Thailand,Sri Lanka,5597.0
Thailand,State of Palestine,9.0
Thailand,Sudan,1.0
Thailand,Sweden,640.0
Thailand,Switzerland,821.0
Thailand,Togo,3.0
Thailand,Turkey,1.0
Thailand,United Kingdom of Great Britain and Northern Ireland,2767.0
Thailand,United States of America,3493.0
Thailand,Viet Nam,5825.0
Thailand,Zimbabwe,1.0
The former Yugoslav Republic of Macedonia,Albania,67799.0
The former Yugoslav Republic of Macedonia,Bosnia and Herzegovina,8713.0
The former Yugoslav Republic of Macedonia,Bulgaria,1072.0
The former Yugoslav Republic of Macedonia,Croatia,1433.0
The former Yugoslav Republic of Macedonia,Czech Republic,53.0
The former Yugoslav Republic of Macedonia,Egypt,1964.0
The former Yugoslav Republic of Macedonia,Germany,42.0
The former Yugoslav Republic of Macedonia,Greece,233.0
The former Yugoslav Republic of Macedonia,Hungary,81.0
The former Yugoslav Republic of Macedonia,Italy,37.0
The former Yugoslav Republic of Macedonia,Montenegro,9229.0
The former Yugoslav Republic of Macedonia,Poland,100.0
The former Yugoslav Republic of Macedonia,Romania,23.0
The former Yugoslav Republic of Macedonia,Russian Federation,215.0
The former Yugoslav Republic of Macedonia,Serbia,17930.0
The former Yugoslav Republic of Macedonia,Slovakia,36.0
The former Yugoslav Republic of Macedonia,Slovenia,256.0
The former Yugoslav Republic of Macedonia,Turkey,19922.0
The former Yugoslav Republic of Macedonia,Ukraine,64.0
Timor-Leste,Australia,509.0
Timor-Leste,Bangladesh,125.0
Timor-Leste,Brazil,185.0
Timor-Leste,China,1123.0
Timor-Leste,Cuba,103.0
Timor-Leste,Indonesia,5426.0
Timor-Leste,Malaysia,162.0
Timor-Leste,New Zealand,168.0
Timor-Leste,Pakistan,230.0
Timor-Leste,Philippines,716.0
Timor-Leste,Portugal,313.0
Timor-Leste,Singapore,71.0
Timor-Leste,Thailand,145.0
Timor-Leste,United States of America,68.0
Timor-Leste,Viet Nam,196.0
Togo,Belgium,65.0
Togo,Benin,71438.0
Togo,Burkina Faso,13601.0
Togo,Cabo Verde,40.0
Togo,Cameroon,697.0
Togo,Canada,48.0
Togo,Central African Republic,375.0
Togo,Chad,713.0
Togo,China,517.0
Togo,Congo,257.0
Togo,Cote d'Ivoire,5746.0
Togo,Democratic Republic of the Congo,651.0
Togo,Equatorial Guinea,107.0
Togo,France,792.0
Togo,Gabon,896.0
Togo,Gambia,1063.0
Togo,Germany,200.0
Togo,Ghana,46794.0
Togo,Guinea,3338.0
Togo,Guinea-Bissau,130.0
Togo,Liberia,168.0
Togo,Mali,8122.0
Togo,Mauritania,145.0
Togo,Niger,65529.0
Togo,Nigeria,31974.0
Togo,Rwanda,665.0
